0,1,2,3,4
(563,322,308,-2)
(561,323,308,-2)
(558,325,308,-2)
(556,327,308,-2)
(554,329,308,-2)
(552,331,308,-2)
(549,332,308,-2)
(547,334,308,-2)
(545,336,308,-2)
(543,338,308,-2)
(540,340,308,-2)
(538,341,309,-2)
(536,343,309,-2)
(533,346,309,-2)
(531,348,309,-2)
(528,350,309,-2)
(526,352,309,-2)
(524,354,309,-2)
(521,356,309,-2)
(519,358,309,-2)
(516,360,309,-2)
(514,362,309,-2)
(512,364,309,-2)
(509,366,309,-2)
(507,368,309,-2)
(504,370,309,-2)
(502,372,309,-2)
(500,374,309,-2)
(497,376,309,-2)
(495,378,309,-2)
(492,380,309,-2)
(490,382,309,-2)
(488,384,309,-2)
(485,386,309,-2)
(483,389,309,-2)
(480,391,309,-2)
(478,393,309,-2)
(476,395,309,-2)
(473,397,309,-2)
(471,399,309,-2)
(468,401,309,-2)
(466,403,309,-2)
(464,405,309,-2)
(461,407,309,-2)
(459,409,309,-2)
(456,411,309,-2)
(454,413,309,-2)
(452,415,309,-2)
(449,417,309,-2)
(447,419,309,-2)
(444,421,309,-2)
(442,423,309,-2)
(440,425,309,-2)
(437,427,309,-2)
(435,429,309,-2)
(432,432,309,-2)
(430,434,309,-2)
(428,436,309,-2)
(425,438,309,-2)
(423,440,309,-2)
(420,442,309,-2)
(418,444,309,-2)
(415,446,309,-2)
(413,448,309,-2)
(411,450,309,-2)
(408,452,309,-2)
(406,454,309,-2)
(403,456,309,-2)
(401,458,309,-2)
(399,460,309,-2)
(396,462,309,-2)
(394,464,309,-2)
(391,466,309,-2)
(389,468,309,-2)
(387,470,309,-2)
(384,472,309,-2)
(382,474,309,-2)
(379,477,309,-2)
(377,479,309,-2)
(375,481,309,-2)
(372,483,309,-2)
(370,485,309,-2)
(367,487,309,-2)
(365,489,309,-2)
(363,491,309,-2)
(360,493,309,-2)
(358,495,309,-2)
(355,497,309,-2)
(353,499,309,-2)
(351,501,309,-2)
(348,503,309,-2)
(346,505,309,-2)
(343,507,309,-2)
(341,509,309,-2)
(339,511,309,-2)
(336,513,309,-2)
(334,515,309,-2)
(331,518,309,-2)
(329,520,309,-2)
(327,522,309,-2)
(324,524,309,-2)
(322,526,309,-2)
(319,528,309,-2)
(317,530,309,-2)
(314,532,309,-2)
(312,534,309,-2)
(310,536,309,-2)
(307,538,309,-2)
(305,540,309,-2)
(302,542,309,-2)
(300,544,309,-2)
(298,546,309,-2)
(295,548,309,-2)
(293,550,309,-2)
(290,552,309,-2)
(288,554,309,-2)
(286,556,309,-2)
(283,558,309,-2)
(281,561,309,-2)
(278,563,309,-2)
(276,565,309,-2)
(274,567,309,-2)
(271,569,309,-2)
(269,571,309,-2)
(266,573,309,-2)
(264,575,309,-2)
(262,577,309,-2)
(259,579,309,-2)
(257,581,309,-2)
(254,583,309,-2)
(252,585,309,-2)
(250,587,309,-2)
(247,589,309,-2)
(245,591,309,-2)
(242,593,309,-2)
(240,595,309,-2)
(237,597,309,-2)
(235,599,309,-2)
(233,601,309,-2)
(230,603,309,-2)
(228,606,309,-2)
(226,608,309,-2)
(223,610,309,-2)
(221,612,309,-2)
(218,614,309,-2)
(216,616,309,-2)
(213,618,309,-2)
(211,620,309,-2)
(209,622,309,-2)
(206,624,309,-2)
(204,626,309,-2)
(201,628,309,-2)
(199,630,309,-2)
(197,632,309,-2)
(194,634,309,-2)
(192,636,309,-2)
(189,638,309,-2)
(187,640,309,-2)
(185,642,309,-2)
(182,644,309,-2)
(180,646,309,-2)
(177,649,309,-2)
(175,651,309,-2)
(173,653,309,-2)
(170,655,309,-2)
(168,657,309,-2)
(165,659,309,-2)
(163,661,309,-2)
(161,663,309,-2)
(158,665,309,-2)
(156,667,309,-2)
(153,669,309,-2)
(151,671,309,-2)
(149,673,309,-2)
(146,675,309,-2)
(144,677,309,-2)
(141,679,309,-2)
(139,681,309,-2)
(137,683,309,-2)
(134,685,309,-2)
(132,688,309,-2)
(129,690,309,-2)
(127,692,309,-2)
(124,694,309,-2)
(122,696,309,-2)
(120,698,309,-2)
(117,700,309,-2)
(115,702,309,-2)
(113,704,309,-2)
(110,706,309,-2)
(108,708,309,-2)
(105,710,309,-2)
(103,712,309,-2)
(100,714,309,-2)
(98,716,309,-2)
(96,718,309,-2)
(93,720,309,-2)
(91,722,309,-2)
(88,724,309,-2)
(86,726,309,-2)
(84,728,309,-2)
(81,730,309,-2)
(79,733,309,-2)
(76,735,309,-2)
(74,737,309,-2)
(72,739,309,-2)
(69,741,309,-2)
(67,743,309,-2)
(64,745,309,-2)
(62,747,309,-2)
(60,749,309,-2)
(57,751,309,-2)
(55,753,309,-2)
(52,755,309,-2)
(50,757,309,-2)
(48,759,309,-2)
(45,761,309,-2)
(43,763,309,-2)
(40,765,309,-2)
(38,767,309,-2)
(36,769,309,-2)
(33,771,309,-2)
(31,773,309,-2)
(28,776,309,-2)
(26,778,309,-2)
(24,780,309,-2)
(21,782,309,-2)
(19,784,309,-2)
(16,786,309,-2)
(14,788,309,-2)
(12,790,309,-2)
(9,792,309,-2)
(7,794,309,-2)
(4,796,309,-2)
(2,798,309,-2)
(0,800,309,-2)
(-2,802,309,-2)
(-4,804,309,-2)
(-7,806,309,-2)
(-9,808,309,-2)
(-12,810,309,-2)
(-14,812,309,-2)
(-16,814,309,-2)
(-19,816,309,-2)
(-21,818,309,-2)
(-24,821,309,-2)
(-26,823,309,-2)
(-28,825,309,-2)
(-31,827,309,-2)
(-33,829,309,-2)
(-36,831,309,-2)
(-38,833,309,-2)
(-40,835,309,-2)
(-43,837,309,-2)
(-45,839,309,-2)
