0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
(-323,302,90,-2)
(-321,302,90,-2)
(-319,302,90,-2)
(-317,302,90,-2)
(-315,302,90,-2)
(-313,302,90,-2)
(-311,302,90,-2)
(-309,302,90,-2)
(-307,302,90,-2)
(-305,302,90,-2)
(-303,302,90,-2)
(-301,302,90,-2)
(-299,302,90,-2)
(-297,302,90,-2)
(-295,302,90,-2)
(-293,302,90,-2)
(-291,302,90,-2)
(-289,302,90,-2)
(-287,302,90,-2)
(-285,302,90,-2)
(-283,302,90,-2)
(-281,302,90,-2)
(-279,302,90,-2)
(-277,302,90,-2)
(-275,302,90,-2)
(-273,302,90,-2)
(-271,302,90,-2)
(-269,302,90,-2)
(-267,302,90,-2)
(-265,302,90,-2)
(-263,302,90,-2)
(-261,302,90,-2)
(-259,302,90,-2)
(-257,302,90,-2)
(-255,302,90,-2)
(-253,302,90,-2)
(-251,302,90,-2)
(-249,302,90,-2)
(-247,302,90,-2)
(-245,302,90,-2)
(-243,302,90,-2)
(-241,302,90,-2)
(-239,302,90,-2)
(-237,302,90,-2)
(-235,302,90,-2)
(-233,302,90,-2)
(-231,302,90,-2)
(-229,302,90,-2)
(-227,302,90,-2)
(-225,302,90,-2)
(-223,302,90,-2)
(-221,302,90,-2)
(-219,302,90,-2)
(-217,302,90,-2)
(-215,302,90,-2)
(-213,302,90,-2)
(-211,302,90,-2)
(-209,302,90,-2)
(-207,302,90,-2)
(-205,302,90,-2)
(-203,302,90,-2)
(-201,302,90,-2)
(-199,302,90,-2)
(-197,302,90,-2)
(-195,302,90,-2)
(-193,302,90,-2)
(-191,302,90,-2)
(-189,302,90,-2)
(-187,302,90,-2)
(-185,302,90,-2)
(-183,302,90,-2)
(-181,302,90,-2)
(-179,302,90,-2)
(-177,302,90,-2)
(-175,302,90,-2)
(-173,302,90,-2)
(-171,302,90,-2)
(-169,302,90,-2)
(-167,302,90,-2)
(-165,302,90,-2)
(-163,302,90,-2)
(-161,302,90,-2)
(-159,302,90,-2)
(-157,302,90,-2)
(-155,302,90,-2)
(-153,302,90,-2)
(-151,302,90,-2)
(-149,302,90,-2)
(-147,302,90,-2)
(-145,302,90,-2)
(-143,302,90,-2)
(-141,302,90,-2)
(-139,302,90,-2)
(-137,302,90,-2)
(-135,302,90,-2)
(-133,302,90,-2)
(-131,302,90,-2)
(-129,302,90,-2)
(-127,302,90,-2)
(-125,302,90,-2)
(-123,302,90,-2)
(-121,302,90,-2)
(-119,302,90,-2)
(-117,302,90,-2)
(-115,302,90,-2)
(-113,302,90,-2)
(-111,302,90,-2)
(-109,302,90,-2)
(-107,302,90,-2)
(-105,302,90,-2)
(-103,302,90,-2)
(-101,302,90,-2)
(-99,302,90,-2)
(-97,302,90,-2)
(-95,302,90,-2)
(-93,302,90,-2)
(-91,302,90,-2)
(-89,302,90,-2)
(-87,302,90,-2)
(-85,302,90,-2)
(-83,302,90,-2)
(-81,302,90,-2)
(-79,302,90,-2)
(-77,302,90,-2)
(-75,302,90,-2)
(-73,302,90,-2)
(-71,302,90,-2)
(-69,302,90,-2)
(-67,302,90,-2)
(-65,302,90,-2)
(-63,302,90,-2)
(-61,302,90,-2)
(-59,302,90,-2)
(-57,302,90,-2)
(-55,302,90,-2)
(-53,302,90,-2)
(-51,302,90,-2)
(-49,302,90,-2)
(-47,302,90,-2)
(-45,302,90,-2)
(-43,302,90,-2)
(-41,302,90,-2)
(-39,302,90,-2)
(-37,302,90,-2)
(-35,302,90,-2)
(-33,302,90,-2)
(-31,302,90,-2)
(-29,302,90,-2)
(-27,302,90,-2)
(-25,302,90,-2)
(-23,302,90,-2)
(-21,302,90,-2)
(-19,302,90,-2)
(-17,302,90,-2)
(-15,302,90,-2)
(-13,302,90,-2)
(-11,302,90,-2)
(-9,302,90,-2)
(-7,302,90,-2)
(-5,302,90,-2)
(-3,302,90,-2)
(-1,302,90,-2)
(0,302,90,-2)
(2,302,90,-2)
(4,302,90,-2)
(6,302,90,-2)
(8,302,90,-2)
(10,302,90,-2)
(12,302,90,-2)
(14,302,90,-2)
(16,302,90,-2)
(18,302,90,-2)
(20,302,90,-2)
(22,302,90,-2)
(24,302,90,-2)
(26,302,90,-2)
(28,302,90,-2)
(30,302,90,-2)
(32,302,90,-2)
(34,302,90,-2)
(36,302,90,-2)
(38,302,90,-2)
(40,302,90,-2)
(42,302,90,-2)
(44,302,90,-2)
(46,302,90,-2)
(48,302,90,-2)
(50,302,90,-2)
(52,302,90,-2)
(54,302,90,-2)
(56,302,90,-2)
(58,302,90,-2)
(60,302,90,-2)
(62,302,90,-2)
(64,302,90,-2)
(66,302,90,-2)
(68,302,90,-2)
(70,302,90,-2)
(72,302,90,-2)
(74,302,90,-2)
(76,302,90,-2)
(78,302,90,-2)
(80,302,90,-2)
(82,302,90,-2)
(84,302,90,-2)
(86,302,90,-2)
(88,302,90,-2)
(90,302,90,-2)
(92,302,90,-2)
(94,302,90,-2)
(96,302,90,-2)
(98,302,90,-2)
(100,302,90,-2)
(102,302,90,-2)
(104,302,90,-2)
(106,302,90,-2)
(108,302,90,-2)
(110,302,90,-2)
(112,302,90,-2)
(114,302,90,-2)
(116,302,90,-2)
(118,302,90,-2)
(120,302,90,-2)
(122,302,90,-2)
(124,302,90,-2)
(126,302,90,-2)
(128,302,90,-2)
(130,302,90,-2)
(132,302,90,-2)
(134,302,90,-2)
(136,302,90,-2)
(138,302,90,-2)
(140,302,90,-2)
(142,302,90,-2)
(144,302,90,-2)
(146,302,90,-2)
(148,302,90,-2)
(150,302,90,-2)
(152,302,90,-2)
(154,302,90,-2)
(156,302,90,-2)
(158,302,90,-2)
(160,302,90,-2)
(162,302,90,-2)
(164,302,90,-2)
(166,302,90,-2)
(168,302,90,-2)
(170,302,90,-2)
(172,302,90,-2)
