0,1,3,6,8,9,11,12,14,15
(1475,329,270,-2)
(1473,329,270,-2)
(1471,329,270,-2)
(1469,329,270,-2)
(1467,329,270,-2)
(1465,329,270,-2)
(1463,329,270,-2)
(1461,329,270,-2)
(1459,329,270,-2)
(1457,329,270,-2)
(1455,329,270,-2)
(1453,329,270,-2)
(1451,329,270,-2)
(1449,329,270,-2)
(1447,329,270,-2)
(1445,329,270,-2)
(1443,329,270,-2)
(1441,329,270,-2)
(1439,329,270,-2)
(1437,329,270,-2)
(1435,329,270,-2)
(1433,329,270,-2)
(1431,329,270,-2)
(1429,329,270,-2)
(1427,329,270,-2)
(1425,329,270,-2)
(1423,329,270,-2)
(1421,329,270,-2)
(1419,329,270,-2)
(1417,329,270,-2)
(1415,329,270,-2)
(1413,329,270,-2)
(1411,329,270,-2)
(1409,329,270,-2)
(1407,329,270,-2)
(1405,329,270,-2)
(1403,329,270,-2)
(1401,329,270,-2)
(1399,329,270,-2)
(1397,329,270,-2)
(1395,329,270,-2)
(1393,329,270,-2)
(1391,329,270,-2)
(1389,329,270,-2)
(1387,329,270,-2)
(1385,329,270,-2)
(1383,329,270,-2)
(1381,329,270,-2)
(1379,329,270,-2)
(1377,329,270,-2)
(1375,329,270,-2)
(1373,329,270,-2)
(1371,329,270,-2)
(1369,329,270,-2)
(1367,329,270,-2)
(1365,329,270,-2)
(1363,329,270,-2)
(1361,329,270,-2)
(1359,329,270,-2)
(1357,329,270,-2)
(1355,329,270,-2)
(1353,329,270,-2)
(1351,329,270,-2)
(1349,329,270,-2)
(1347,329,270,-2)
(1345,329,270,-2)
(1343,329,270,-2)
(1341,329,270,-2)
(1339,329,270,-2)
(1337,329,270,-2)
(1335,329,270,-2)
(1333,329,270,-2)
(1331,329,270,-2)
(1329,329,270,-2)
(1327,329,270,-2)
(1325,329,270,-2)
(1323,329,270,-2)
(1321,329,270,-2)
(1319,329,270,-2)
(1317,329,270,-2)
(1315,329,270,-2)
(1313,329,270,-2)
(1311,329,270,-2)
(1309,329,270,-2)
(1307,329,270,-2)
(1305,329,270,-2)
(1303,329,270,-2)
(1301,329,270,-2)
(1299,329,270,-2)
(1297,329,270,-2)
(1295,329,270,-2)
(1293,329,270,-2)
(1291,329,270,-2)
(1289,329,270,-2)
(1287,329,270,-2)
(1285,329,270,-2)
(1283,329,270,-2)
(1281,329,270,-2)
(1279,329,270,-2)
(1277,329,270,-2)
(1275,329,270,-2)
(1273,329,270,-2)
(1271,329,270,-2)
(1269,329,270,-2)
(1267,329,270,-2)
(1265,329,270,-2)
(1263,329,270,-2)
(1261,329,270,-2)
(1259,329,270,-2)
(1257,329,270,-2)
(1255,329,270,-2)
(1253,329,270,-2)
(1251,329,270,-2)
(1249,329,270,-2)
(1247,329,270,-2)
(1245,329,270,-2)
(1243,329,270,-2)
(1241,329,270,-2)
(1239,329,270,-2)
(1237,329,270,-2)
(1235,329,270,-2)
(1233,329,270,-2)
(1231,329,270,-2)
(1229,329,270,-2)
(1227,329,270,-2)
(1225,329,270,-2)
(1223,329,270,-2)
(1221,329,270,-2)
(1219,329,270,-2)
(1217,329,270,-2)
(1215,329,270,-2)
(1213,329,270,-2)
(1211,329,270,-2)
(1209,329,270,-2)
(1207,329,270,-2)
(1205,329,270,-2)
(1203,329,270,-2)
(1201,329,270,-2)
(1199,329,270,-2)
(1197,329,270,-2)
(1195,329,270,-2)
(1193,329,270,-2)
(1191,329,270,-2)
(1189,329,270,-2)
(1187,329,270,-2)
(1185,329,270,-2)
(1183,329,270,-2)
(1181,329,270,-2)
(1179,329,270,-2)
(1177,329,270,-2)
(1175,329,270,-2)
(1173,329,270,-2)
(1171,329,270,-2)
(1169,329,270,-2)
(1167,329,270,-2)
(1165,329,270,-2)
(1163,329,270,-2)
(1161,329,270,-2)
(1159,329,270,-2)
(1157,329,270,-2)
(1155,329,270,-2)
(1153,329,270,-2)
(1151,329,270,-2)
(1149,329,270,-2)
(1147,329,270,-2)
(1145,329,270,-2)
(1143,329,270,-2)
(1141,329,270,-2)
(1139,329,270,-2)
(1137,329,270,-2)
(1135,329,270,-2)
(1133,329,270,-2)
(1131,329,270,-2)
(1129,329,270,-2)
(1127,329,270,-2)
(1125,329,270,-2)
(1123,329,270,-2)
(1121,329,270,-2)
(1119,329,270,-2)
(1117,329,270,-2)
(1115,329,270,-2)
(1113,329,270,-2)
(1111,329,270,-2)
(1109,329,270,-2)
(1107,329,270,-2)
(1105,329,270,-2)
(1103,329,270,-2)
(1101,329,270,-2)
(1099,329,270,-2)
(1097,329,270,-2)
(1095,329,270,-2)
(1093,329,270,-2)
(1091,329,270,-2)
(1089,329,270,-2)
(1087,329,270,-2)
(1085,329,270,-2)
(1083,329,270,-2)
(1081,329,270,-2)
(1079,329,270,-2)
