0,1,2,3,4
(565,315,197,-2)
(564,312,197,-2)
(564,309,197,-2)
(563,306,197,-2)
(562,303,197,-2)
(561,300,197,-2)
(561,298,197,-2)
(560,295,197,-2)
(559,292,197,-2)
(559,289,197,-2)
(558,286,197,-2)
(557,283,197,-2)
(556,280,197,-2)
(555,277,197,-2)
(554,274,197,-2)
(553,271,197,-2)
(552,268,197,-2)
(551,265,197,-2)
(550,262,197,-2)
(549,259,197,-2)
(548,256,197,-2)
(547,253,197,-2)
(546,250,197,-2)
(545,247,197,-2)
(545,244,197,-2)
(544,241,197,-2)
(543,238,197,-2)
(542,235,197,-2)
(541,232,197,-2)
(540,229,197,-2)
(539,226,197,-2)
(538,223,197,-2)
(537,220,197,-2)
(536,216,197,-2)
(535,213,197,-2)
(534,210,197,-2)
(533,207,197,-2)
(532,204,197,-2)
(531,201,197,-2)
(530,198,197,-2)
(529,195,197,-2)
(528,192,197,-2)
(527,189,197,-2)
(526,186,197,-2)
(525,183,197,-2)
(524,180,197,-2)
(523,177,197,-2)
(523,174,197,-2)
(522,171,197,-2)
(521,168,197,-2)
(520,165,197,-2)
(519,162,197,-2)
(518,159,197,-2)
(517,156,197,-2)
(516,153,197,-2)
(515,150,197,-2)
(514,147,197,-2)
(513,144,197,-2)
(512,141,197,-2)
(511,137,197,-2)
(510,134,197,-2)
(509,131,197,-2)
(508,128,197,-2)
(507,125,197,-2)
(506,122,197,-2)
(505,119,197,-2)
(504,116,197,-2)
(503,113,197,-2)
(502,110,197,-2)
(501,107,197,-2)
(500,104,197,-2)
(500,101,197,-2)
(498,98,197,-2)
(498,95,197,-2)
(497,92,197,-2)
(496,89,197,-2)
(495,86,197,-2)
(494,83,197,-2)
(493,80,197,-2)
(492,77,197,-2)
(491,74,197,-2)
(490,71,197,-2)
(489,68,197,-2)
(488,65,197,-2)
(487,61,197,-2)
(486,59,197,-2)
(485,55,197,-2)
(484,52,197,-2)
(483,49,197,-2)
(482,46,197,-2)
(481,43,197,-2)
(480,40,197,-2)
(479,37,197,-2)
(478,34,197,-2)
(477,31,197,-2)
(476,28,197,-2)
(475,25,197,-2)
(475,22,197,-2)
(474,19,197,-2)
(473,16,197,-2)
(472,13,197,-2)
(471,10,197,-2)
(470,7,197,-2)
(469,4,197,-2)
(468,1,197,-2)
(467,-1,197,-2)
(466,-4,197,-2)
(465,-7,197,-2)
(464,-10,197,-2)
(463,-13,197,-2)
(462,-17,197,-2)
(461,-20,197,-2)
(460,-23,197,-2)
(459,-26,197,-2)
(458,-29,197,-2)
(457,-32,197,-2)
(456,-35,197,-2)
(455,-38,197,-2)
(454,-41,197,-2)
(453,-44,197,-2)
(453,-47,197,-2)
(452,-50,197,-2)
(451,-53,197,-2)
(450,-56,197,-2)
(449,-59,197,-2)
(448,-62,197,-2)
(447,-65,197,-2)
(446,-68,197,-2)
(445,-71,197,-2)
(444,-74,197,-2)
(443,-77,197,-2)
(442,-80,197,-2)
(441,-83,197,-2)
(440,-86,197,-2)
(439,-89,197,-2)
(438,-92,197,-2)
(437,-96,197,-2)
(436,-99,197,-2)
(435,-102,197,-2)
(434,-105,197,-2)
(433,-108,197,-2)
(432,-111,197,-2)
(431,-114,197,-2)
(430,-117,197,-2)
(430,-120,197,-2)
(429,-123,197,-2)
(428,-126,197,-2)
(427,-129,197,-2)
(426,-132,197,-2)
(425,-135,197,-2)
(424,-138,197,-2)
(423,-141,197,-2)
(422,-144,197,-2)
(421,-147,197,-2)
(420,-150,197,-2)
(419,-153,197,-2)
(418,-156,197,-2)
(417,-159,197,-2)
(416,-162,197,-2)
(415,-165,197,-2)
(414,-168,197,-2)
(413,-171,197,-2)
(412,-175,197,-2)
(411,-178,197,-2)
(410,-181,197,-2)
(409,-184,197,-2)
(408,-187,197,-2)
(407,-190,197,-2)
(407,-193,197,-2)
(405,-196,197,-2)
(405,-199,197,-2)
(404,-202,197,-2)
(403,-205,197,-2)
(402,-208,197,-2)
(401,-211,197,-2)
(400,-214,197,-2)
(399,-217,197,-2)
(398,-220,197,-2)
(397,-223,197,-2)
(396,-226,197,-2)
(395,-229,197,-2)
(394,-232,197,-2)
(393,-235,197,-2)
(392,-238,197,-2)
(391,-241,197,-2)
(390,-244,197,-2)
(389,-247,197,-2)
