(10,16,52059,0,0,0,0,0,0)
(5,17,50027,0,0,0,0,0,0)
(4,86,52020,0,0,0,0,0,0)
(7,101,10018,0,0,0,0,0,0)
(9,172,50006,0,0,0,0,0,0)
(12,179,10011,0,0,0,0,0,0)
(7,201,51000,0,0,0,0,0,0)
(8,223,52034,0,0,0,0,0,0)
(4,329,50001,0,0,0,0,0,0)
(9,347,10001,0,0,0,0,0,0)
(14,371,10018,0,0,0,0,0,0)
(100,385,1101,302,0,0,0,0,0)
(9,385,10012,0,0,0,0,0,0)
(12,510,20000,0,0,0,0,0,0)
(7,622,52042,0,0,0,0,0,0)
(100,647,1005,109,0,0,0,0,0)
(12,647,51000,0,0,0,0,0,0)
(11,688,50001,0,0,0,0,0,0)
(5,700,52054,0,0,0,0,0,0)
(8,858,10001,0,0,0,0,0,0)
(7,871,52024,0,0,0,0,0,0)
(5,942,20000,0,0,0,0,0,0)
(8,947,52001,0,0,0,0,0,0)
(10,1135,52059,0,0,0,0,0,0)
(7,1141,10020,0,0,0,0,0,0)
(19,1155,10006,0,0,0,0,0,0)
(13,1179,52034,0,0,0,0,0,0)
(12,1208,52056,0,0,0,0,0,0)
(4,1226,10011,0,0,0,0,0,0)
(100,1310,2005,202,0,0,0,0,0)
(10,1442,50001,0,0,0,0,0,0)
(100,1493,1101,302,0,0,0,0,0)
(15,1493,10012,0,0,0,0,0,0)
(16,1638,10019,0,0,0,0,0,0)
(16,1730,10018,0,0,0,0,0,0)
(5,1737,10001,0,0,0,0,0,0)
(4,1743,50006,0,0,0,0,0,0)
(100,1803,2005,202,0,0,0,0,0)
(10,1803,52056,0,0,0,0,0,0)
(9,1807,50027,0,0,0,0,0,0)
(9,1840,10002,0,0,0,0,0,0)
(12,1888,52042,0,0,0,0,0,0)
(8,1911,10015,0,0,0,0,0,0)
(11,2080,52060,0,0,0,0,0,0)
(8,2108,50006,0,0,0,0,0,0)
(100,2202,1002,102,0,0,0,0,0)
(14,2202,10007,0,0,0,0,0,0)
(7,2263,52001,0,0,0,0,0,0)
(11,2321,20000,0,0,0,0,0,0)
(4,2396,50001,0,0,0,0,0,0)
(14,2408,52024,0,0,0,0,0,0)
(100,2418,1101,302,0,0,0,0,0)
(12,2610,10019,0,0,0,0,0,0)
(16,2616,10004,0,0,0,0,0,0)
(5,2648,10012,0,0,0,0,0,0)
(13,2658,10016,0,0,0,0,0,0)
(100,2695,103,1003,0,0,0,0,0)
(7,2695,51000,0,0,0,0,0,0)
(9,2811,52020,0,0,0,0,0,0)
(12,2878,20000,0,0,0,0,0,0)
(8,2952,10001,0,0,0,0,0,0)
(5,2980,10019,0,0,0,0,0,0)
(100,3002,2005,202,0,0,0,0,0)
(7,3002,10002,0,0,0,0,0,0)
(4,3219,10007,0,0,0,0,0,0)
(7,3267,10014,0,0,0,0,0,0)
(12,3275,10001,0,0,0,0,0,0)
(11,3283,52001,0,0,0,0,0,0)
(10,3318,50001,0,0,0,0,0,0)
(14,3343,10016,0,0,0,0,0,0)
(10,3380,52054,0,0,0,0,0,0)
(12,3412,52034,0,0,0,0,0,0)
(12,3418,10015,0,0,0,0,0,0)
(13,3443,10011,0,0,0,0,0,0)
(100,3490,3051,102,0,0,0,0,0)
(19,3490,10008,0,0,0,0,0,0)
(11,3750,10018,0,0,0,0,0,0)
(9,3776,52020,0,0,0,0,0,0)
(8,3831,10016,0,0,0,0,0,0)
(100,3894,2004,2401,0,0,0,0,0)
(4,3894,10001,0,0,0,0,0,0)
(13,3939,52059,0,0,0,0,0,0)
(16,4140,51000,0,0,0,0,0,0)
(5,4154,10013,0,0,0,0,0,0)
(9,4197,52054,0,0,0,0,0,0)
(5,4243,50001,0,0,0,0,0,0)
(100,4250,4042,102,0,0,0,0,0)
(10,4250,52024,0,0,0,0,0,0)
(7,4318,52034,0,0,0,0,0,0)
(8,4368,20000,0,0,0,0,0,0)
(7,4377,10011,0,0,0,0,0,0)
(14,4399,52059,0,0,0,0,0,0)
(4,4460,50006,0,0,0,0,0,0)
(15,4520,51000,0,0,0,0,0,0)
(13,4611,20000,0,0,0,0,0,0)
(7,4629,10020,0,0,0,0,0,0)
(5,4652,10011,0,0,0,0,0,0)
(14,4731,52056,0,0,0,0,0,0)
(16,4773,10006,0,0,0,0,0,0)
(100,4904,1007,1402,0,0,0,0,0)
(9,5010,10014,0,0,0,0,0,0)
(11,5071,52024,0,0,0,0,0,0)
(10,5109,51000,0,0,0,0,0,0)
(19,5122,51001,0,0,0,0,0,0)
(10,5135,52054,0,0,0,0,0,0)
(4,5230,10001,0,0,0,0,0,0)
(8,5266,50001,0,0,0,0,0,0)
(7,5274,10002,0,0,0,0,0,0)
(14,5333,10018,0,0,0,0,0,0)
(4,5381,51000,0,0,0,0,0,0)
(13,5399,10016,0,0,0,0,0,0)
(13,5509,51001,0,0,0,0,0,0)
(5,5608,10001,0,0,0,0,0,0)
(5,5631,10006,0,0,0,0,0,0)
(14,5682,10013,0,0,0,0,0,0)
(7,5761,52042,0,0,0,0,0,0)
(12,5804,10007,0,0,0,0,0,0)
(100,5817,110,20000,0,0,0,0,0)
(5,5817,52060,0,0,0,0,0,0)
(100,5986,4053,1301,0,0,0,0,0)
(4,5986,52020,0,0,0,0,0,0)
(100,6014,1101,302,0,0,0,0,0)
(7,6014,52001,0,0,0,0,0,0)
(15,6073,40000,0,0,0,0,0,0)
(13,6103,51001,0,0,0,0,0,0)
(10,6109,10011,0,0,0,0,0,0)
(10,6145,52056,0,0,0,0,0,0)
(10,6299,10016,0,0,0,0,0,0)
(8,6350,52020,0,0,0,0,0,0)
(7,6487,10012,0,0,0,0,0,0)
(14,6531,10019,0,0,0,0,0,0)
(9,6582,20000,0,0,0,0,0,0)
(4,6587,51000,0,0,0,0,0,0)
(9,6591,10001,0,0,0,0,0,0)
(7,6622,52024,0,0,0,0,0,0)
(13,6727,52034,0,0,0,0,0,0)
(100,6871,1007,1402,0,0,0,0,0)
(8,6871,10010,0,0,0,0,0,0)
(100,6939,3003,3402,0,0,0,0,0)
(15,6939,51000,0,0,0,0,0,0)
(4,6978,52020,0,0,0,0,0,0)
(12,7045,50022,0,0,0,0,0,0)
(8,7046,10001,0,0,0,0,0,0)
(14,7257,10008,0,0,0,0,0,0)
(7,7301,52042,0,0,0,0,0,0)
(10,7470,51000,0,0,0,0,0,0)
(5,7472,10006,0,0,0,0,0,0)
(7,7480,10019,0,0,0,0,0,0)
(14,7481,52059,0,0,0,0,0,0)
(10,7559,10016,0,0,0,0,0,0)
(5,7572,52054,0,0,0,0,0,0)
(13,7579,10003,0,0,0,0,0,0)
(100,7652,1002,102,0,0,0,0,0)
(13,7652,52009,0,0,0,0,0,0)
(100,7784,1101,302,0,0,0,0,0)
(12,7784,10012,0,0,0,0,0,0)
(11,7835,10006,0,0,0,0,0,0)
(100,7877,4042,102,0,0,0,0,0)
(16,7877,52054,0,0,0,0,0,0)
(4,8180,10006,0,0,0,0,0,0)
(11,8202,52024,0,0,0,0,0,0)
(8,8217,52059,0,0,0,0,0,0)
(9,8250,10001,0,0,0,0,0,0)
(100,8452,1007,1402,0,0,0,0,0)
(13,8452,51000,0,0,0,0,0,0)
(12,8510,52037,0,0,0,0,0,0)
(4,8554,10001,0,0,0,0,0,0)
(100,8637,4042,102,0,0,0,0,0)
(12,8637,50001,0,0,0,0,0,0)
(100,8711,1101,302,0,0,0,0,0)
(10,8711,52020,0,0,0,0,0,0)
(9,8726,52034,0,0,0,0,0,0)
(9,8815,10014,0,0,0,0,0,0)
(15,8816,10005,0,0,0,0,0,0)
(14,8881,51001,0,0,0,0,0,0)
(14,8889,10003,0,0,0,0,0,0)
(14,8969,10013,0,0,0,0,0,0)
(19,9061,20000,0,0,0,0,0,0)
(10,9076,52024,0,0,0,0,0,0)
(16,9129,52034,0,0,0,0,0,0)
(5,9310,10001,0,0,0,0,0,0)
(12,9312,52024,0,0,0,0,0,0)
(7,9319,52001,0,0,0,0,0,0)
(100,9365,1062,1402,0,0,0,0,0)
(10,9365,10016,0,0,0,0,0,0)
(100,9421,1002,102,0,0,0,0,0)
(13,9516,52054,0,0,0,0,0,0)
(7,9527,10020,0,0,0,0,0,0)
(100,9636,1101,302,0,0,0,0,0)
(5,9636,52001,0,0,0,0,0,0)
(9,9693,52024,0,0,0,0,0,0)
(9,9787,52054,0,0,0,0,0,0)
(7,9869,10001,0,0,0,0,0,0)
(4,9935,10006,0,0,0,0,0,0)
(15,10112,10007,0,0,0,0,0,0)
(12,10171,50022,0,0,0,0,0,0)
(4,10176,10001,0,0,0,0,0,0)
(12,10189,50006,0,0,0,0,0,0)
(8,10191,52054,0,0,0,0,0,0)
(100,10221,1062,1402,0,0,0,0,0)
(4,10221,52020,0,0,0,0,0,0)
(13,10297,52009,0,0,0,0,0,0)
(100,10348,1101,302,0,0,0,0,0)
(7,10348,10002,0,0,0,0,0,0)
(14,10443,10015,0,0,0,0,0,0)
(13,10454,52059,0,0,0,0,0,0)
(5,10493,10007,0,0,0,0,0,0)
(8,10552,10013,0,0,0,0,0,0)
(100,10561,1008,1402,0,0,0,0,0)
(10,10561,52034,0,0,0,0,0,0)
(11,10729,50027,0,0,0,0,0,0)
(16,10748,51001,0,0,0,0,0,0)
(15,10822,52001,0,0,0,0,0,0)
(11,10959,10012,0,0,0,0,0,0)
(4,11126,52020,0,0,0,0,0,0)
(5,11129,52001,0,0,0,0,0,0)
(11,11176,10010,0,0,0,0,0,0)
(100,11204,4042,102,0,0,0,0,0)
(9,11204,10007,0,0,0,0,0,0)
(100,11328,1007,1402,0,0,0,0,0)
(13,11328,20000,0,0,0,0,0,0)
(7,11353,10013,0,0,0,0,0,0)
(4,11452,10001,0,0,0,0,0,0)
(14,11461,10006,0,0,0,0,0,0)
(10,11517,10017,0,0,0,0,0,0)
(8,11570,52059,0,0,0,0,0,0)
(9,11571,50001,0,0,0,0,0,0)
(11,11679,52001,0,0,0,0,0,0)
(16,11727,40000,0,0,0,0,0,0)
(7,11729,52056,0,0,0,0,0,0)
(12,11774,52024,0,0,0,0,0,0)
(100,11964,4042,102,0,0,0,0,0)
(9,11964,52034,0,0,0,0,0,0)
(5,12018,52059,0,0,0,0,0,0)
(19,12217,51000,0,0,0,0,0,0)
(4,12226,52020,0,0,0,0,0,0)
(100,12241,1101,302,0,0,0,0,0)
(15,12241,40000,0,0,0,0,0,0)
(10,12253,10015,0,0,0,0,0,0)
(13,12287,10013,0,0,0,0,0,0)
(9,12331,10012,0,0,0,0,0,0)
(15,12445,10011,0,0,0,0,0,0)
(5,12450,10016,0,0,0,0,0,0)
(16,12541,10012,0,0,0,0,0,0)
(11,12629,10019,0,0,0,0,0,0)
(8,12633,52001,0,0,0,0,0,0)
(12,12690,10020,0,0,0,0,0,0)
(100,12699,1008,1402,0,0,0,0,0)
(4,12699,52020,0,0,0,0,0,0)
(100,12724,3003,3402,0,0,0,0,0)
(8,12724,50027,0,0,0,0,0,0)
(7,12920,52056,0,0,0,0,0,0)
(7,13101,10006,0,0,0,0,0,0)
(14,13153,51001,0,0,0,0,0,0)
(100,13166,110,20000,0,0,0,0,0)
(9,13166,52001,0,0,0,0,0,0)
(12,13208,50027,0,0,0,0,0,0)
(5,13213,10020,0,0,0,0,0,0)
(13,13300,50017,0,0,0,0,0,0)
(16,13311,10012,0,0,0,0,0,0)
(11,13350,52059,0,0,0,0,0,0)
(4,13399,20000,0,0,0,0,0,0)
(9,13401,10007,0,0,0,0,0,0)
(7,13442,10016,0,0,0,0,0,0)
(9,13458,10002,0,0,0,0,0,0)
(4,13565,10010,0,0,0,0,0,0)
(100,13662,1101,302,0,0,0,0,0)
(14,13662,10013,0,0,0,0,0,0)
(7,13820,10007,0,0,0,0,0,0)
(100,13912,3051,102,0,0,0,0,0)
(7,13912,10014,0,0,0,0,0,0)
(15,13983,52034,0,0,0,0,0,0)
(8,14022,52059,0,0,0,0,0,0)
(100,14076,1101,302,0,0,0,0,0)
(8,14076,10011,0,0,0,0,0,0)
(13,14166,10007,0,0,0,0,0,0)
(16,14228,20000,0,0,0,0,0,0)
(13,14230,10015,0,0,0,0,0,0)
(12,14297,10012,0,0,0,0,0,0)
(16,14342,10003,0,0,0,0,0,0)
(9,14562,50027,0,0,0,0,0,0)
(11,14584,52024,0,0,0,0,0,0)
(100,14587,1062,1402,0,0,0,0,0)
(13,14587,10019,0,0,0,0,0,0)
(10,14642,52056,0,0,0,0,0,0)
(100,14672,1101,302,0,0,0,0,0)
(4,14672,10017,0,0,0,0,0,0)
(8,14819,10007,0,0,0,0,0,0)
(10,14939,10011,0,0,0,0,0,0)
(15,14980,52034,0,0,0,0,0,0)
(100,15001,1101,302,0,0,0,0,0)
(7,15001,52024,0,0,0,0,0,0)
(10,15061,52054,0,0,0,0,0,0)
(16,15067,50028,0,0,0,0,0,0)
(12,15126,10014,0,0,0,0,0,0)
(7,15130,52042,0,0,0,0,0,0)
(9,15216,52020,0,0,0,0,0,0)
(4,15357,10010,0,0,0,0,0,0)
(9,15403,10011,0,0,0,0,0,0)
(7,15407,10001,0,0,0,0,0,0)
(13,15442,51001,0,0,0,0,0,0)
(13,15443,10019,0,0,0,0,0,0)
(12,15492,52060,0,0,0,0,0,0)
(10,15542,52024,0,0,0,0,0,0)
(100,15570,103,1003,0,0,0,0,0)
(4,15570,10007,0,0,0,0,0,0)
(100,15798,4042,102,0,0,0,0,0)
