(100,1,1008,1402,0,0,0,0,0)
(8,1,52060,0,0,0,0,0,0)
(5,2,10010,0,0,0,0,0,0)
(100,3,1062,1402,0,0,0,0,0)
(15,3,10013,0,0,0,0,0,0)
(14,6,10014,0,0,0,0,0,0)
(16,9,10004,0,0,0,0,0,0)
(4,10,50006,0,0,0,0,0,0)
(10,11,10016,0,0,0,0,0,0)
(12,12,52059,0,0,0,0,0,0)
(4,13,10001,0,0,0,0,0,0)
(9,14,10020,0,0,0,0,0,0)
(13,15,20000,0,0,0,0,0,0)
(10,16,10011,0,0,0,0,0,0)
(8,17,10006,0,0,0,0,0,0)
(16,603,52060,0,0,0,0,0,0)
(7,646,52020,0,0,0,0,0,0)
(15,678,10011,0,0,0,0,0,0)
(5,684,10010,0,0,0,0,0,0)
(14,775,52042,0,0,0,0,0,0)
(12,777,51000,0,0,0,0,0,0)
(19,780,10015,0,0,0,0,0,0)
(5,784,20000,0,0,0,0,0,0)
(7,892,52024,0,0,0,0,0,0)
(9,901,10002,0,0,0,0,0,0)
(12,913,50022,0,0,0,0,0,0)
(13,972,52034,0,0,0,0,0,0)
(100,986,2132,3402,0,0,0,0,0)
(12,986,10006,0,0,0,0,0,0)
(100,1214,1101,302,0,0,0,0,0)
(7,1214,52034,0,0,0,0,0,0)
(10,1258,52054,0,0,0,0,0,0)
(8,1281,52056,0,0,0,0,0,0)
(9,1285,10016,0,0,0,0,0,0)
(5,1503,10019,0,0,0,0,0,0)
(5,1545,10017,0,0,0,0,0,0)
(4,1583,10007,0,0,0,0,0,0)
(14,1634,20000,0,0,0,0,0,0)
(4,1671,52034,0,0,0,0,0,0)
(13,1751,50017,0,0,0,0,0,0)
(13,1803,10012,0,0,0,0,0,0)
(100,1883,1101,302,0,0,0,0,0)
(15,1883,52024,0,0,0,0,0,0)
(7,1928,52034,0,0,0,0,0,0)
(12,2070,52059,0,0,0,0,0,0)
(100,2139,1091,4001,0,0,0,0,0)
(19,2139,51001,0,0,0,0,0,0)
(12,2181,52001,0,0,0,0,0,0)
(14,2185,10008,0,0,0,0,0,0)
(12,2196,10011,0,0,0,0,0,0)
(8,2227,52060,0,0,0,0,0,0)
(5,2273,52020,0,0,0,0,0,0)
(12,2315,50006,0,0,0,0,0,0)
(13,2389,10014,0,0,0,0,0,0)
(14,2452,52056,0,0,0,0,0,0)
(5,2532,51000,0,0,0,0,0,0)
(11,2573,20000,0,0,0,0,0,0)
(4,2627,10001,0,0,0,0,0,0)
(16,2742,10004,0,0,0,0,0,0)
(13,2808,10015,0,0,0,0,0,0)
(15,2874,52024,0,0,0,0,0,0)
(5,2884,10011,0,0,0,0,0,0)
(11,3038,52042,0,0,0,0,0,0)
(9,3061,52056,0,0,0,0,0,0)
(12,3085,51000,0,0,0,0,0,0)
(12,3127,10017,0,0,0,0,0,0)
(16,3149,10005,0,0,0,0,0,0)
(7,3152,52060,0,0,0,0,0,0)
(14,3352,10006,0,0,0,0,0,0)
(100,3354,3003,3402,0,0,0,0,0)
(4,3354,52020,0,0,0,0,0,0)
(100,3479,2005,202,0,0,0,0,0)
(10,3479,10002,0,0,0,0,0,0)
(14,3654,10020,0,0,0,0,0,0)
(9,3773,10013,0,0,0,0,0,0)
