5,7,8,9,10,11,12,13,14,15,16,17,19,20
(-338,408,90,-2)
(-336,408,90,-2)
(-334,408,90,-2)
(-332,408,90,-2)
(-330,408,90,-2)
(-328,408,90,-2)
(-326,408,90,-2)
(-324,408,90,-2)
(-322,408,90,-2)
(-320,408,90,-2)
(-318,408,90,-2)
(-316,408,90,-2)
(-314,408,90,-2)
(-312,408,90,-2)
(-310,408,90,-2)
(-308,408,90,-2)
(-306,408,90,-2)
(-304,408,90,-2)
(-302,408,90,-2)
(-300,408,90,-2)
(-298,408,90,-2)
(-296,408,90,-2)
(-294,408,90,-2)
(-292,408,90,-2)
(-290,408,90,-2)
(-288,408,90,-2)
(-286,408,90,-2)
(-284,408,90,-2)
(-282,408,90,-2)
(-280,408,90,-2)
(-278,408,90,-2)
(-276,408,90,-2)
(-274,408,90,-2)
(-272,408,90,-2)
(-270,408,90,-2)
(-268,408,90,-2)
(-266,408,90,-2)
(-264,408,90,-2)
(-262,408,90,-2)
(-260,408,90,-2)
(-258,408,90,-2)
(-256,408,90,-2)
(-254,408,90,-2)
(-252,408,90,-2)
(-250,408,90,-2)
(-248,408,90,-2)
(-246,408,90,-2)
(-244,408,90,-2)
(-242,408,90,-2)
(-240,408,90,-2)
(-238,408,90,-2)
(-236,408,90,-2)
(-234,408,90,-2)
(-232,408,90,-2)
(-230,408,90,-2)
(-228,408,90,-2)
(-226,408,90,-2)
(-224,408,90,-2)
(-222,408,90,-2)
(-220,408,90,-2)
(-218,408,90,-2)
(-216,408,90,-2)
(-214,408,90,-2)
(-212,408,90,-2)
(-210,408,90,-2)
(-208,408,90,-2)
(-206,408,90,-2)
(-204,408,90,-2)
(-202,408,90,-2)
(-200,408,90,-2)
(-198,408,90,-2)
(-196,408,90,-2)
(-194,408,90,-2)
(-192,408,90,-2)
(-190,408,90,-2)
(-188,408,90,-2)
(-186,408,90,-2)
(-184,408,90,-2)
(-182,408,90,-2)
(-180,408,90,-2)
(-178,408,90,-2)
(-176,408,90,-2)
(-174,408,90,-2)
(-172,408,90,-2)
(-170,408,90,-2)
(-168,408,90,-2)
(-166,408,90,-2)
(-164,408,90,-2)
(-162,408,90,-2)
(-160,408,90,-2)
(-158,408,90,-2)
(-156,408,90,-2)
(-154,408,90,-2)
(-152,408,90,-2)
(-150,408,90,-2)
(-148,408,90,-2)
(-146,408,90,-2)
(-144,408,90,-2)
(-142,408,90,-2)
(-140,408,90,-2)
(-138,408,90,-2)
(-136,408,90,-2)
(-134,408,90,-2)
(-132,408,90,-2)
(-130,409,83,-2)
(-128,409,83,-2)
(-126,409,83,-2)
(-124,409,83,-2)
(-122,410,83,-2)
(-120,410,83,-2)
(-118,410,83,-2)
(-116,410,83,-2)
(-114,411,83,-2)
(-112,411,83,-2)
(-110,411,83,-2)
(-108,411,83,-2)
(-106,411,83,-2)
(-104,412,83,-2)
(-102,412,83,-2)
(-100,412,83,-2)
(-98,412,83,-2)
(-96,413,83,-2)
(-94,413,83,-2)
(-92,413,83,-2)
(-90,413,83,-2)
(-88,414,83,-2)
(-86,414,83,-2)
(-84,414,83,-2)
(-82,414,83,-2)
(-80,414,83,-2)
(-78,415,83,-2)
(-76,415,83,-2)
(-74,415,83,-2)
(-72,415,83,-2)
(-70,416,83,-2)
(-68,416,83,-2)
(-66,416,83,-2)
(-64,416,83,-2)
(-62,416,83,-2)
(-60,417,83,-2)
(-58,417,83,-2)
(-57,417,83,-2)
(-55,417,83,-2)
(-53,418,83,-2)
(-51,418,83,-2)
(-49,418,83,-2)
(-47,418,83,-2)
(-45,419,83,-2)
(-43,419,83,-2)
(-41,419,83,-2)
(-39,419,83,-2)
(-37,419,83,-2)
(-35,420,83,-2)
(-33,420,83,-2)
(-31,420,83,-2)
(-29,420,83,-2)
(-27,421,83,-2)
(-25,421,83,-2)
(-23,421,83,-2)
(-21,421,83,-2)
(-19,422,83,-2)
(-17,422,83,-2)
(-15,422,83,-2)
(-13,422,83,-2)
(-11,422,83,-2)
(-9,423,83,-2)
(-7,423,83,-2)
(-5,423,83,-2)
(-3,423,83,-2)
(-1,424,83,-2)
(1,424,83,-2)
(3,424,83,-2)
(5,424,83,-2)
(7,424,83,-2)
(9,425,83,-2)
(11,425,83,-2)
(13,425,83,-2)
(15,425,83,-2)
(17,426,83,-2)
(19,426,83,-2)
(21,426,83,-2)
(23,426,83,-2)
(25,427,83,-2)
(27,427,83,-2)
(29,427,83,-2)
(31,427,83,-2)
(33,427,83,-2)
(35,428,83,-2)
(37,428,83,-2)
(39,428,83,-2)
(41,428,83,-2)
(43,429,83,-2)
(45,429,83,-2)
(47,429,83,-2)
(49,429,83,-2)
(51,430,83,-2)
(53,430,83,-2)
(55,430,83,-2)
(57,430,83,-2)
(59,430,83,-2)
(61,431,83,-2)
(63,431,83,-2)
(65,431,83,-2)
(67,431,83,-2)
(69,432,83,-2)
(71,432,83,-2)
(73,432,83,-2)
(75,432,83,-2)
(77,432,83,-2)
(79,433,83,-2)
(81,433,83,-2)
(83,433,83,-2)
(85,433,83,-2)
(87,434,83,-2)
(89,434,83,-2)
(91,434,83,-2)
(93,434,83,-2)
(95,435,83,-2)
(97,435,83,-2)
(98,435,83,-2)
(100,435,83,-2)
(102,435,83,-2)
(104,436,83,-2)
(106,436,83,-2)
(108,436,83,-2)
(110,436,83,-2)
(112,437,83,-2)
(114,437,83,-2)
(116,437,83,-2)
(118,437,83,-2)
(120,438,83,-2)
(122,438,83,-2)
(124,438,83,-2)
(126,438,83,-2)
(128,438,83,-2)
(130,439,83,-2)
(132,439,83,-2)
(134,439,83,-2)
(136,439,83,-2)
(138,440,83,-2)
(140,440,83,-2)
(142,440,83,-2)
(144,440,83,-2)
(146,440,83,-2)
(148,441,83,-2)
(150,441,83,-2)
(152,441,83,-2)
(154,441,83,-2)
(156,442,83,-2)
(158,442,83,-2)
(160,442,83,-2)
(162,442,83,-2)
(164,443,83,-2)
(166,443,83,-2)
(168,443,83,-2)
(170,443,83,-2)
(172,443,83,-2)
(174,444,83,-2)
(176,444,83,-2)
(178,444,83,-2)
(180,444,83,-2)
(182,445,83,-2)
(184,445,83,-2)
(186,445,83,-2)
(188,445,83,-2)
(190,445,83,-2)
(192,446,83,-2)
(194,446,83,-2)
(196,446,83,-2)
