13,14,15,16,17,18,19,20,21,22,23,24
(1419,-93,300,-2)
(1418,-93,300,-2)
(1417,-93,300,-2)
(1416,-93,300,-2)
(1415,-93,300,-2)
(1414,-93,300,-2)
(1413,-93,300,-2)
(1412,-93,300,-2)
(1411,-93,300,-2)
(1410,-93,300,-2)
(1409,-93,300,-2)
(1408,-93,300,-2)
(1407,-93,300,-2)
(1406,-93,300,-2)
(1405,-93,300,-2)
(1404,-93,300,-2)
(1403,-93,300,-2)
(1402,-93,300,-2)
(1401,-93,300,-2)
(1400,-93,300,-2)
(1399,-93,300,-2)
(1398,-93,300,-2)
(1397,-93,300,-2)
(1396,-93,300,-2)
(1395,-93,300,-2)
(1394,-93,300,-2)
(1393,-93,300,-2)
(1392,-93,300,-2)
(1391,-93,300,-2)
(1390,-93,300,-2)
(1389,-93,300,-2)
(1388,-93,300,-2)
(1387,-93,300,-2)
(1386,-93,300,-2)
(1385,-93,300,-2)
(1384,-93,300,-2)
(1383,-93,300,-2)
(1382,-93,300,-2)
(1381,-93,300,-2)
(1380,-93,300,-2)
(1379,-93,300,-2)
(1378,-93,300,-2)
(1377,-93,300,-2)
(1376,-93,300,-2)
(1375,-93,300,-2)
(1374,-93,300,-2)
(1373,-93,300,-2)
(1372,-93,300,-2)
(1371,-93,300,-2)
(1370,-93,300,-2)
(1369,-93,300,-2)
(1368,-93,300,-2)
(1367,-93,300,-2)
(1366,-93,300,-2)
(1365,-93,300,-2)
(1364,-93,300,-2)
(1363,-93,300,-2)
(1362,-93,300,-2)
(1361,-93,300,-2)
(1360,-93,300,-2)
(1359,-93,300,-2)
(1358,-93,300,-2)
(1357,-93,300,-2)
(1356,-93,300,-2)
(1355,-93,300,-2)
(1354,-93,300,-2)
(1353,-93,300,-2)
(1352,-93,300,-2)
(1351,-93,300,-2)
(1350,-93,300,-2)
(1349,-93,300,-2)
(1348,-93,300,-2)
(1347,-93,300,-2)
(1346,-93,300,-2)
(1345,-93,300,-2)
(1344,-93,300,-2)
(1343,-93,300,-2)
(1342,-93,300,-2)
(1341,-93,300,-2)
(1340,-93,300,-2)
(1339,-93,300,-2)
(1338,-93,300,-2)
(1337,-93,300,-2)
(1336,-93,300,-2)
(1335,-93,300,-2)
(1334,-93,300,-2)
(1333,-93,300,-2)
(1332,-93,300,-2)
(1331,-93,300,-2)
(1330,-93,300,-2)
(1329,-93,300,-2)
(1328,-93,300,-2)
(1327,-93,300,-2)
