0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
(1453,-112,296,-2)
(1451,-111,296,-2)
(1449,-110,296,-2)
(1447,-109,296,-2)
(1445,-108,296,-2)
(1443,-107,296,-2)
(1441,-106,296,-2)
(1439,-105,296,-2)
(1437,-104,296,-2)
(1435,-103,296,-2)
(1433,-102,296,-2)
(1431,-101,296,-2)
(1429,-100,296,-2)
(1427,-99,296,-2)
(1425,-98,296,-2)
(1423,-97,296,-2)
(1421,-96,296,-2)
(1419,-95,296,-2)
(1417,-94,296,-2)
(1415,-93,296,-2)
(1413,-92,296,-2)
(1411,-91,296,-2)
(1409,-90,296,-2)
(1407,-89,296,-2)
(1405,-88,296,-2)
(1403,-87,296,-2)
(1401,-86,296,-2)
(1399,-85,296,-2)
(1397,-84,296,-2)
(1395,-83,296,-2)
(1393,-82,296,-2)
(1391,-81,296,-2)
(1389,-80,296,-2)
(1387,-79,296,-2)
(1385,-78,296,-2)
(1383,-77,296,-2)
(1381,-76,296,-2)
(1379,-75,296,-2)
(1377,-74,296,-2)
(1375,-73,296,-2)
(1373,-72,296,-2)
(1371,-71,296,-2)
(1369,-70,296,-2)
(1367,-69,296,-2)
(1365,-68,296,-2)
(1363,-67,296,-2)
(1361,-66,296,-2)
(1359,-65,296,-2)
(1357,-64,296,-2)
(1355,-63,296,-2)
(1353,-62,296,-2)
(1351,-61,296,-2)
(1349,-60,296,-2)
(1347,-59,296,-2)
(1345,-58,296,-2)
(1343,-57,296,-2)
(1341,-56,296,-2)
(1339,-55,296,-2)
(1337,-54,296,-2)
(1335,-53,296,-2)
(1333,-52,296,-2)
(1331,-51,296,-2)
(1329,-50,296,-2)
(1327,-49,296,-2)
(1325,-48,296,-2)
(1323,-47,296,-2)
(1321,-46,296,-2)
(1319,-45,296,-2)
(1317,-44,296,-2)
(1315,-43,296,-2)
(1313,-42,296,-2)
(1311,-41,296,-2)
(1309,-40,296,-2)
(1307,-39,296,-2)
(1305,-38,296,-2)
(1303,-37,296,-2)
(1301,-36,296,-2)
(1299,-35,296,-2)
(1297,-34,296,-2)
(1295,-33,296,-2)
(1293,-32,296,-2)
(1291,-31,296,-2)
(1289,-30,296,-2)
(1287,-29,296,-2)
(1285,-28,296,-2)
(1283,-27,296,-2)
(1281,-26,296,-2)
(1279,-25,296,-2)
(1277,-24,296,-2)
(1275,-23,296,-2)
(1273,-22,296,-2)
(1271,-21,296,-2)
(1269,-20,296,-2)
(1267,-19,296,-2)
(1265,-18,296,-2)
(1263,-17,296,-2)
(1261,-16,296,-2)
(1259,-15,296,-2)
(1257,-14,296,-2)
(1255,-13,296,-2)
(1253,-12,296,-2)
(1251,-11,296,-2)
(1249,-10,296,-2)
(1247,-9,296,-2)
(1246,-8,296,-2)
(1244,-7,296,-2)
(1242,-7,296,-2)
(1240,-6,296,-2)
(1238,-5,296,-2)
(1237,-4,296,-2)
(1235,-3,296,-2)
(1233,-2,296,-2)
(1231,-1,296,-2)
(1229,0,296,-2)
(1228,0,296,-2)
(1226,0,296,-2)
(1224,1,296,-2)
(1222,2,296,-2)
(1220,3,296,-2)
(1219,4,296,-2)
(1217,5,296,-2)
(1215,6,296,-2)
(1213,7,296,-2)
(1211,7,296,-2)
(1210,8,296,-2)
(1208,9,296,-2)
(1206,10,296,-2)
(1204,11,296,-2)
(1202,12,296,-2)
(1201,13,296,-2)
(1199,14,296,-2)
(1197,14,296,-2)
(1195,15,296,-2)
(1194,16,296,-2)
(1192,17,296,-2)
(1190,18,296,-2)
(1188,19,296,-2)
(1186,20,296,-2)
(1185,21,296,-2)
(1183,22,296,-2)
(1181,22,296,-2)
(1179,23,296,-2)
(1177,24,296,-2)
(1176,25,296,-2)
(1174,26,296,-2)
(1172,27,296,-2)
(1170,28,296,-2)
(1168,29,296,-2)
(1167,29,296,-2)
(1165,30,296,-2)
(1163,31,296,-2)
(1161,32,296,-2)
(1159,33,296,-2)
(1158,34,296,-2)
(1156,35,296,-2)
(1154,36,296,-2)
(1152,37,296,-2)
(1150,37,296,-2)
(1149,38,296,-2)
(1147,39,296,-2)
(1145,40,296,-2)
(1143,41,296,-2)
(1141,42,296,-2)
(1140,43,296,-2)
(1138,44,296,-2)
(1136,45,296,-2)
(1134,45,296,-2)
(1132,46,296,-2)
(1131,47,296,-2)
(1129,48,296,-2)
(1127,49,296,-2)
(1125,50,296,-2)
(1123,51,296,-2)
(1122,52,296,-2)
(1120,52,296,-2)
(1118,53,296,-2)
(1116,54,296,-2)
(1114,55,296,-2)
(1113,56,296,-2)
(1111,57,296,-2)
(1109,58,296,-2)
(1107,59,296,-2)
(1106,60,296,-2)
(1104,60,296,-2)
(1102,61,296,-2)
(1100,62,296,-2)
(1098,63,296,-2)
(1097,64,296,-2)
(1095,65,296,-2)
(1093,66,296,-2)
(1091,67,296,-2)
(1089,67,296,-2)
(1088,68,296,-2)
(1086,69,296,-2)
(1084,70,296,-2)
(1082,71,296,-2)
(1080,72,296,-2)
(1079,73,296,-2)
(1077,74,296,-2)
(1075,75,296,-2)
(1073,75,296,-2)
(1071,76,296,-2)
(1070,77,296,-2)
(1068,78,296,-2)
(1066,79,296,-2)
(1064,80,296,-2)
(1062,81,296,-2)
(1061,82,296,-2)
(1059,83,296,-2)
(1057,83,296,-2)
(1055,84,296,-2)
(1053,85,296,-2)
(1052,86,296,-2)
(1050,87,296,-2)
(1048,88,296,-2)
(1046,89,296,-2)
(1044,90,296,-2)
(1043,90,296,-2)
(1041,91,296,-2)
(1039,92,296,-2)
(1037,93,296,-2)
(1035,94,296,-2)
(1034,95,296,-2)
(1032,96,296,-2)
(1030,97,296,-2)
(1028,98,296,-2)
(1027,98,296,-2)
(1025,99,296,-2)
(1023,100,296,-2)
(1021,101,296,-2)
(1019,102,296,-2)
(1018,103,296,-2)
(1016,104,296,-2)
(1014,105,296,-2)
(1012,106,296,-2)
(1010,106,296,-2)
(1009,107,296,-2)
(1007,108,296,-2)
(1005,109,296,-2)
(1003,110,296,-2)
(1001,111,296,-2)
(1000,112,296,-2)
(998,113,296,-2)
(996,113,296,-2)
(994,114,296,-2)
(992,115,296,-2)
(991,116,296,-2)
(989,117,296,-2)
(987,118,296,-2)
(985,119,296,-2)
(983,120,296,-2)
(982,121,296,-2)
(980,121,296,-2)
(978,122,296,-2)
(976,123,296,-2)
(974,124,296,-2)
(973,125,296,-2)
(971,126,296,-2)
(969,127,296,-2)
(967,128,296,-2)
(965,129,296,-2)
(964,129,296,-2)
(962,130,296,-2)
(960,131,296,-2)
(958,132,296,-2)
(957,133,296,-2)
(955,134,296,-2)
(953,135,296,-2)
(951,136,296,-2)
(949,136,296,-2)
(948,137,296,-2)
(946,138,296,-2)
(944,139,296,-2)
(942,140,296,-2)
(940,141,296,-2)
(939,142,296,-2)
(937,143,296,-2)
(935,144,296,-2)
(933,144,296,-2)
(931,145,296,-2)
(930,146,296,-2)
(928,147,296,-2)
(926,148,296,-2)
(924,149,296,-2)
(922,150,296,-2)
(921,151,296,-2)
(919,152,296,-2)
(917,152,296,-2)
(915,153,296,-2)
(913,154,296,-2)
(912,155,296,-2)
(910,156,296,-2)
(908,157,296,-2)
(906,158,296,-2)
(904,159,296,-2)
(903,159,296,-2)
(901,160,296,-2)
(899,161,296,-2)
(897,162,296,-2)
(895,163,296,-2)
